survey_id,question_id,answer_id,measure_id,question_label,answer_label,measure_label,indicator,factor,min,max,score
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,c5ed1891-a725-4172-9588-da1fafaabc15,J'ai choisi le bon diplôme,Je ne suis pas vraiment sûr.e de mon choix,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,23e205c5-0424-4339-b6a3-a65a77903c13,J'ai choisi le bon diplôme,Je ne suis pas vraiment sûr.e de mon choix,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,71ae8b0f-dbec-49a0-bda3-e8926d76b820,J'ai choisi le bon diplôme,Je ne suis pas vraiment sûr.e de mon choix,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,994959ac-37d2-49b7-a6ff-fae4f7ef388b,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,68337b47-b43c-4b0e-9b39-3a936758d2bd,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,confiance,profile,2,0,18,0
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,c5ed1891-a725-4172-9588-da1fafaabc15,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,23e205c5-0424-4339-b6a3-a65a77903c13,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,71ae8b0f-dbec-49a0-bda3-e8926d76b820,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",confiance,profile,2,0,18,5
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,c5ed1891-a725-4172-9588-da1fafaabc15,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,23e205c5-0424-4339-b6a3-a65a77903c13,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",experience,obtainment,5,0,13,3
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",confiance,profile,2,0,18,4
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,c5ed1891-a725-4172-9588-da1fafaabc15,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,23e205c5-0424-4339-b6a3-a65a77903c13,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",experience,obtainment,5,0,13,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",confiance,profile,2,0,18,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,c5ed1891-a725-4172-9588-da1fafaabc15,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,23e205c5-0424-4339-b6a3-a65a77903c13,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",experience,obtainment,5,0,13,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,confiance,profile,2,0,18,1
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,c5ed1891-a725-4172-9588-da1fafaabc15,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,23e205c5-0424-4339-b6a3-a65a77903c13,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,experience,obtainment,5,0,13,1
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,c5ed1891-a725-4172-9588-da1fafaabc15,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,disponibilite,obtainment,3,0,5,1
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,23e205c5-0424-4339-b6a3-a65a77903c13,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,c5ed1891-a725-4172-9588-da1fafaabc15,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,disponibilite,obtainment,3,0,5,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,23e205c5-0424-4339-b6a3-a65a77903c13,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,c5ed1891-a725-4172-9588-da1fafaabc15,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,disponibilite,obtainment,3,0,5,3
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,23e205c5-0424-4339-b6a3-a65a77903c13,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,c5ed1891-a725-4172-9588-da1fafaabc15,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,disponibilite,obtainment,3,0,5,5
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,23e205c5-0424-4339-b6a3-a65a77903c13,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,aisance_numerique,profile,1,0,5,5
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,c5ed1891-a725-4172-9588-da1fafaabc15,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,23e205c5-0424-4339-b6a3-a65a77903c13,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,aisance_numerique,profile,1,0,5,4
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,c5ed1891-a725-4172-9588-da1fafaabc15,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,23e205c5-0424-4339-b6a3-a65a77903c13,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je suis à l'aise avec les outils numériques,"Si on me fait voir, je m'en sors bien ensuite",aisance_numerique,profile,1,0,5,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je suis à l'aise avec les outils numériques,"Si on me fait voir, je m'en sors bien ensuite",confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,c5ed1891-a725-4172-9588-da1fafaabc15,Je suis à l'aise avec les outils numériques,"Si on me fait voir, je m'en sors bien ensuite",disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,23e205c5-0424-4339-b6a3-a65a77903c13,Je suis à l'aise avec les outils numériques,"Si on me fait voir, je m'en sors bien ensuite",experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je suis à l'aise avec les outils numériques,"Si on me fait voir, je m'en sors bien ensuite",motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,f1ec8066-b340-4a19-8213-3aaa53a79203,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je suis à l'aise avec les outils numériques,"Non, ce n'est vraiment pas mon truc",aisance_numerique,profile,1,0,5,0
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,f1ec8066-b340-4a19-8213-3aaa53a79203,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je suis à l'aise avec les outils numériques,"Non, ce n'est vraiment pas mon truc",confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,f1ec8066-b340-4a19-8213-3aaa53a79203,c5ed1891-a725-4172-9588-da1fafaabc15,Je suis à l'aise avec les outils numériques,"Non, ce n'est vraiment pas mon truc",disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,f1ec8066-b340-4a19-8213-3aaa53a79203,23e205c5-0424-4339-b6a3-a65a77903c13,Je suis à l'aise avec les outils numériques,"Non, ce n'est vraiment pas mon truc",experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,f1ec8066-b340-4a19-8213-3aaa53a79203,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je suis à l'aise avec les outils numériques,"Non, ce n'est vraiment pas mon truc",motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,b8649da4-8582-41ac-9e2b-7171602b50b0,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je veux avoir mon diplôme pour,Retrouver un emploi,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,b8649da4-8582-41ac-9e2b-7171602b50b0,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je veux avoir mon diplôme pour,Retrouver un emploi,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,b8649da4-8582-41ac-9e2b-7171602b50b0,c5ed1891-a725-4172-9588-da1fafaabc15,Je veux avoir mon diplôme pour,Retrouver un emploi,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,b8649da4-8582-41ac-9e2b-7171602b50b0,23e205c5-0424-4339-b6a3-a65a77903c13,Je veux avoir mon diplôme pour,Retrouver un emploi,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,b8649da4-8582-41ac-9e2b-7171602b50b0,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je veux avoir mon diplôme pour,Retrouver un emploi,motivation_intrinseque,profile,5,0,25,5
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,43b6807f-47dc-463f-8f64-3c23ddf70d1d,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je veux avoir mon diplôme pour,Être fier.e de moi,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,43b6807f-47dc-463f-8f64-3c23ddf70d1d,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je veux avoir mon diplôme pour,Être fier.e de moi,confiance,profile,2,0,18,-5
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,43b6807f-47dc-463f-8f64-3c23ddf70d1d,c5ed1891-a725-4172-9588-da1fafaabc15,Je veux avoir mon diplôme pour,Être fier.e de moi,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,43b6807f-47dc-463f-8f64-3c23ddf70d1d,23e205c5-0424-4339-b6a3-a65a77903c13,Je veux avoir mon diplôme pour,Être fier.e de moi,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,43b6807f-47dc-463f-8f64-3c23ddf70d1d,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je veux avoir mon diplôme pour,Être fier.e de moi,motivation_intrinseque,profile,5,0,25,5
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je veux avoir mon diplôme pour,Changer de métier,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je veux avoir mon diplôme pour,Changer de métier,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,c5ed1891-a725-4172-9588-da1fafaabc15,Je veux avoir mon diplôme pour,Changer de métier,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,23e205c5-0424-4339-b6a3-a65a77903c13,Je veux avoir mon diplôme pour,Changer de métier,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,71ae8b0f-dbec-49a0-bda3-e8926d76b820,Je veux avoir mon diplôme pour,Changer de métier,motivation_intrinseque,profile,5,0,25,5
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,f1ec8066-b340-4a19-8213-3aaa53a79203,994959ac-37d2-49b7-a6ff-fae4f7ef388b,Je veux avoir mon diplôme pour,Avoir un meilleur poste dans mon entreprise,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,2db2aba0-9810-4cc3-a7f2-d08c44b641d0,f1ec8066-b340-4a19-8213-3aaa53a79203,68337b47-b43c-4b0e-9b39-3a936758d2bd,Je veux avoir mon diplôme pour,Avoir un meilleur poste dans mon entreprise,confiance,profile,2,0,18,
